ID,Name,Species,Variant,Generation,Rarity,Type1,Type2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,VGC2022_rules,Monthly Usage (k),Usage Percent (%),Monthly Rank,image_url,missing_base_stats,offensive_score,defensive_score,speed_tier,is_single_type,is_legendary,is_mythical,has_usage_data,is_permitted_vgc2022,stat_specialization,normalized_name
818,Inteleon,Inteleon,,8,Common,Water,,530.0,70.0,85.0,65.0,125.0,65.0,120.0,Permitted,11,0,105,https://img.pokemondb.net/sprites/sword-shield/icon/inteleon.png,False,125.0,200.0,elite,True,False,False,True,True,44.0,inteleon
819,Skwovet,Skwovet,,8,Common,Normal,,275.0,70.0,55.0,55.0,35.0,35.0,25.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,False,55.0,160.0,slow,True,False,False,False,True,29.0,skwovet
820,Greedent,Greedent,,8,Common,Normal,,460.0,120.0,95.0,95.0,55.0,75.0,20.0,Permitted,1,0,150,https://img.pokemondb.net/sprites/sword-shield/icon/greedent.png,False,95.0,290.0,slow,True,False,False,True,True,52.0,greedent
821,Rookidee,Rookidee,,8,Common,Flying,,245.0,38.0,47.0,35.0,33.0,35.0,57.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,False,47.0,108.0,mid,True,False,False,False,True,19.4,rookidee
822,Corvisquire,Corvisquire,,8,Common,Flying,,365.0,68.0,67.0,55.0,43.0,55.0,77.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,False,67.0,178.0,mid,True,False,False,False,True,19.4,corvisquire
823,Corviknight,Corviknight,,8,Common,Flying,Steel,495.0,98.0,87.0,105.0,53.0,85.0,67.0,Permitted,10,0,192,https://img.pokemondb.net/sprites/sword-shield/icon/corviknight.png,False,87.0,288.0,mid,False,False,False,True,True,27.0,corviknight
823,Corviknight Gigantamax,Corviknight,Gigantamax,8,,Flying,Steel,,,,,,,,Gigantamax Allowed,,,,https://archives.bulbagarden.net/media/upload/9/92/823GiMS8.png,True,,,,False,False,False,False,True,,corviknight gigantamax
824,Blipbug,Blipbug,,8,Common,Bug,,180.0,25.0,20.0,20.0,25.0,45.0,45.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,False,25.0,90.0,slow,True,False,False,False,True,22.5,blipbug
825,Dottler,Dottler,,8,Common,Bug,Psychic,335.0,50.0,35.0,80.0,50.0,90.0,30.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,False,50.0,220.0,slow,False,False,False,False,True,41.0,dottler
826,Orbeetle,Orbeetle,,8,Common,Bug,Psychic,505.0,60.0,45.0,110.0,80.0,120.0,90.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/orbeetle.png,False,80.0,290.0,fast,False,False,False,False,True,43.0,orbeetle
826,Orbeetle Gigantamax,Orbeetle,Gigantamax,8,,Bug,Psychic,,,,,,,,Gigantamax Allowed,,,,https://archives.bulbagarden.net/media/upload/f/f2/826GiMS8.png,True,,,,False,False,False,False,True,,orbeetle gigantamax
827,Nickit,Nickit,,8,Common,Dark,,245.0,40.0,28.0,28.0,47.0,52.0,50.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,False,47.0,120.0,mid,True,False,False,False,True,13.399999999999999,nickit
828,Thievul,Thievul,,8,Common,Dark,,455.0,70.0,58.0,58.0,87.0,92.0,90.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/thievul.png,False,87.0,220.0,fast,True,False,False,False,True,19.400000000000006,thievul
829,Gossifleur,Gossifleur,,8,Common,Grass,,250.0,40.0,40.0,60.0,40.0,60.0,10.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,False,40.0,160.0,slow,True,False,False,False,True,27.5,gossifleur
830,Eldegoss,Eldegoss,,8,Common,Grass,,460.0,60.0,50.0,90.0,80.0,120.0,60.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/eldegoss.png,False,80.0,270.0,mid,True,False,False,False,True,52.0,eldegoss
831,Wooloo,Wooloo,,8,Common,Normal,,270.0,42.0,40.0,55.0,40.0,45.0,48.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,False,40.0,142.0,slow,True,False,False,False,True,12.0,wooloo
832,Dubwool,Dubwool,,8,Common,Normal,,490.0,72.0,80.0,100.0,60.0,90.0,88.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,False,80.0,262.0,mid,True,False,False,False,True,22.0,dubwool
833,Chewtle,Chewtle,,8,Common,Water,,284.0,50.0,64.0,50.0,38.0,38.0,44.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,False,64.0,138.0,slow,True,False,False,False,True,20.0,chewtle
834,Drednaw Gigantamax,Drednaw,Gigantamax,8,,Water,Rock,,,,,,,,Gigantamax Allowed,,,,https://archives.bulbagarden.net/media/upload/7/73/834GiMS8.png,True,,,,False,False,False,False,True,,drednaw gigantamax
834,Drednaw,Drednaw,,8,Common,Water,Rock,485.0,90.0,115.0,90.0,48.0,68.0,74.0,Permitted,4,0,178,https://img.pokemondb.net/sprites/sword-shield/icon/drednaw.png,False,115.0,248.0,mid,False,False,False,True,True,41.0,drednaw
835,Yamper,Yamper,,8,Common,Electric,,270.0,59.0,45.0,50.0,40.0,50.0,26.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,False,45.0,159.0,slow,True,False,False,False,True,16.799999999999997,yamper
836,Boltund,Boltund,,8,Common,Electric,,490.0,69.0,90.0,60.0,90.0,60.0,121.0,Permitted,2,0,199,https://img.pokemondb.net/sprites/sword-shield/icon/boltund.png,False,90.0,189.0,elite,True,False,False,True,True,47.2,boltund
837,Rolycoly,Rolycoly,,8,Common,Rock,,240.0,30.0,40.0,50.0,40.0,50.0,30.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,False,40.0,130.0,slow,True,False,False,False,True,15.0,rolycoly
838,Carkol,Carkol,,8,Common,Rock,Fire,410.0,80.0,60.0,90.0,60.0,70.0,50.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,False,60.0,240.0,mid,False,False,False,False,True,26.0,carkol
839,Coalossal Gigantamax,Coalossal,Gigantamax,8,,Rock,Fire,,,,,,,,Gigantamax Allowed,,,,https://archives.bulbagarden.net/media/upload/d/df/839GiMS8.png,True,,,,False,False,False,False,True,,coalossal gigantamax
839,Coalossal,Coalossal,,8,Common,Rock,Fire,510.0,110.0,80.0,120.0,80.0,90.0,30.0,Permitted,40,1,54,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,False,80.0,320.0,slow,False,False,False,True,True,42.0,coalossal
840,Applin,Applin,,8,Common,Grass,Dragon,260.0,40.0,40.0,80.0,40.0,40.0,20.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,False,40.0,160.0,slow,False,False,False,False,True,44.0,applin
841,Flapple,Flapple,,8,Common,Grass,Dragon,485.0,70.0,110.0,80.0,95.0,60.0,70.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,False,110.0,210.0,mid,False,False,False,False,True,35.0,flapple
841,Flapple Gigantamax,Flapple,Gigantamax,8,,Grass,Dragon,,,,,,,,Gigantamax Allowed,,,,https://archives.bulbagarden.net/media/upload/2/2f/841GiMS8.png,True,,,,False,False,False,False,True,,flapple gigantamax
842,Appletun,Appletun,,8,Common,Grass,Dragon,485.0,110.0,85.0,80.0,100.0,80.0,30.0,Permitted,4,0,181,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,False,100.0,270.0,slow,False,False,False,True,True,35.0,appletun
842,Appletun Gigantamax,Appletun,Gigantamax,8,,Grass,Dragon,,,,,,,,Gigantamax Allowed,,,,https://archives.bulbagarden.net/media/upload/2/2f/841GiMS8.png,True,,,,False,False,False,False,True,,appletun gigantamax
843,Silicobra,Silicobra,,8,Common,Ground,,315.0,52.0,57.0,75.0,35.0,50.0,46.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,False,57.0,177.0,slow,True,False,False,False,True,27.0,silicobra
844,Sandaconda Gigantamax,Sandaconda,Gigantamax,8,,Ground,,,,,,,,,Gigantamax Allowed,,,,https://archives.bulbagarden.net/media/upload/e/e0/844GiMS8.png,True,,,,True,False,False,False,True,,sandaconda gigantamax
844,Sandaconda,Sandaconda,,8,Common,Ground,,510.0,72.0,107.0,125.0,65.0,70.0,71.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/sandaconda.png,False,107.0,267.0,mid,True,False,False,False,True,48.0,sandaconda
845,Cramorant,Cramorant,,8,Common,Flying,Water,475.0,70.0,85.0,55.0,85.0,95.0,85.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,False,85.0,220.0,mid,False,False,False,False,True,19.0,cramorant
846,Arrokuda,Arrokuda,,8,Common,Water,,280.0,41.0,63.0,40.0,40.0,30.0,66.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,False,63.0,111.0,mid,True,False,False,False,True,23.200000000000003,arrokuda
847,Barraskewda,Barraskewda,,8,Common,Water,,490.0,61.0,123.0,60.0,60.0,50.0,136.0,Permitted,37,1,66,https://img.pokemondb.net/sprites/sword-shield/icon/barraskewda.png,False,123.0,171.0,elite,True,False,False,True,True,65.2,barraskewda
848,Toxel,Toxel,,8,Baby,Electric,Poison,242.0,40.0,38.0,35.0,54.0,35.0,40.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,False,54.0,110.0,slow,False,False,False,False,True,16.4,toxel
849,Toxtricity Amped Form,Toxtricity,Amped Form,8,Common,Electric,Poison,502.0,75.0,98.0,70.0,114.0,70.0,75.0,,,,,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,False,114.0,215.0,mid,False,False,False,False,False,36.400000000000006,toxtricity amped form
849,Toxtricity Low Key Form,Toxtricity,Low Key Form,8,Common,Electric,Poison,502.0,75.0,98.0,70.0,114.0,70.0,75.0,,,,,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,False,114.0,215.0,mid,False,False,False,False,False,36.400000000000006,toxtricity low key form
850,Sizzlipede,Sizzlipede,,8,Common,Fire,Bug,305.0,50.0,65.0,45.0,50.0,50.0,45.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,False,65.0,145.0,slow,False,False,False,False,True,17.0,sizzlipede
851,Centiskorch Gigantamax,Centiskorch,Gigantamax,8,,Fire,Bug,,,,,,,,Gigantamax Allowed,,,,https://archives.bulbagarden.net/media/upload/1/10/851GiMS8.png,True,,,,False,False,False,False,True,,centiskorch gigantamax
851,Centiskorch,Centiskorch,,8,Common,Fire,Bug,525.0,100.0,115.0,65.0,90.0,90.0,65.0,Permitted,12,0,149,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,False,115.0,255.0,mid,False,False,False,True,True,33.0,centiskorch
852,Clobbopus,Clobbopus,,8,Common,Fighting,,310.0,50.0,68.0,60.0,50.0,50.0,32.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,False,68.0,160.0,slow,True,False,False,False,True,19.6,clobbopus
853,Grapploct,Grapploct,,8,Common,Fighting,,480.0,80.0,118.0,90.0,70.0,80.0,42.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/grapploct.png,False,118.0,250.0,slow,True,False,False,False,True,45.599999999999994,grapploct
854,Sinistea,Sinistea,,8,Common,Ghost,,308.0,40.0,45.0,45.0,74.0,54.0,50.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,False,74.0,139.0,mid,True,False,False,False,True,27.200000000000003,sinistea
855,Polteageist,Polteageist,,8,Common,Ghost,,508.0,60.0,65.0,65.0,134.0,114.0,70.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/polteageist.png,False,134.0,239.0,mid,True,False,False,False,True,59.2,polteageist
856,Hatenna,Hatenna,,8,Common,Psychic,,265.0,42.0,30.0,45.0,56.0,53.0,39.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/hatenna.png,False,56.0,140.0,slow,True,False,False,False,True,14.200000000000003,hatenna
857,Hattrem,Hattrem,,8,Common,Psychic,,370.0,57.0,40.0,65.0,86.0,73.0,49.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/hattrem.png,False,86.0,195.0,slow,True,False,False,False,True,29.200000000000003,hattrem
858,Hatterene,Hatterene,,8,Common,Psychic,Fairy,510.0,57.0,90.0,95.0,136.0,103.0,29.0,Permitted,22,0,107,https://img.pokemondb.net/sprites/sword-shield/icon/hatterene.png,False,136.0,255.0,slow,False,False,False,True,True,61.2,hatterene
858,Hatterene Gigantamax,Hatterene,Gigantamax,8,,Psychic,Fairy,,,,,,,,Gigantamax Allowed,,,,https://archives.bulbagarden.net/media/upload/3/35/858GiMS8.png,True,,,,False,False,False,False,True,,hatterene gigantamax
859,Impidimp,Impidimp,,8,Common,Dark,Fairy,265.0,45.0,45.0,30.0,55.0,40.0,50.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/impidimp.png,False,55.0,115.0,mid,False,False,False,False,True,13.0,impidimp
860,Morgrem,Morgrem,,8,Common,Dark,Fairy,370.0,65.0,60.0,45.0,75.0,55.0,70.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/morgrem.png,False,75.0,165.0,mid,False,False,False,False,True,16.0,morgrem
861,Grimmsnarl Gigantamax,Grimmsnarl,Gigantamax,8,,Dark,Fairy,,,,,,,,Gigantamax Allowed,,,,https://archives.bulbagarden.net/media/upload/c/ce/861GiMS8.png,True,,,,False,False,False,False,True,,grimmsnarl gigantamax
861,Grimmsnarl,Grimmsnarl,,8,Common,Dark,Fairy,510.0,95.0,120.0,65.0,95.0,75.0,60.0,Permitted,577,30,4,https://img.pokemondb.net/sprites/sword-shield/icon/grimmsnarl.png,False,120.0,235.0,mid,False,False,False,True,True,42.0,grimmsnarl
862,Obstagoon,Obstagoon,,8,Common,Dark,Normal,520.0,93.0,90.0,101.0,60.0,81.0,95.0,Permitted,6,0,170,https://img.pokemondb.net/sprites/sword-shield/icon/obstagoon.png,False,90.0,275.0,fast,False,False,False,True,True,17.200000000000003,obstagoon
863,Perrserker,Perrserker,,8,Common,Steel,,440.0,70.0,110.0,100.0,50.0,60.0,50.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/perrserker.png,False,110.0,230.0,mid,True,False,False,False,True,44.0,perrserker
864,Cursola,Cursola,,8,Common,Ghost,,510.0,60.0,95.0,50.0,145.0,130.0,30.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/cursola.png,False,145.0,240.0,slow,True,False,False,False,True,72.0,cursola
865,Sirfetch'd,Sirfetch'd,,8,Common,Fighting,,507.0,62.0,135.0,95.0,68.0,82.0,65.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/sirfetchd.png,False,135.0,239.0,mid,True,False,False,False,True,60.599999999999994,sirfetchd
866,Mr. Rime,Mr.,Rime,8,Common,Ice,Psychic,520.0,80.0,85.0,75.0,110.0,100.0,70.0,Permitted,2,0,196,https://img.pokemondb.net/sprites/sword-shield/icon/mr-rime.png,False,110.0,255.0,mid,False,False,False,True,True,28.0,mr rime
867,Runerigus,Runerigus,,8,Common,Ground,Ghost,483.0,58.0,95.0,145.0,50.0,105.0,30.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/runerigus.png,False,95.0,308.0,slow,False,False,False,False,True,77.4,runerigus
868,Milcery,Milcery,,8,Common,Fairy,,270.0,45.0,40.0,40.0,50.0,61.0,34.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/milcery.png,False,50.0,146.0,slow,True,False,False,False,True,19.200000000000003,milcery
869,Alcremie,Alcremie,,8,Common,Fairy,,495.0,65.0,60.0,75.0,110.0,121.0,64.0,Permitted,18,0,80,https://img.pokemondb.net/sprites/sword-shield/icon/alcremie.png,False,110.0,261.0,mid,True,False,False,True,True,46.2,alcremie
869,Alcremie Gigantamax,Alcremie,Gigantamax,8,,Fairy,,,,,,,,,Gigantamax Allowed,,,,https://archives.bulbagarden.net/media/upload/b/bc/869GiMS8.png,True,,,,True,False,False,False,True,,alcremie gigantamax
870,Falinks,Falinks,,8,Common,Fighting,,470.0,65.0,100.0,100.0,70.0,60.0,75.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/falinks.png,False,100.0,225.0,mid,True,False,False,False,True,32.5,falinks
871,Pincurchin,Pincurchin,,8,Common,Electric,,435.0,48.0,101.0,95.0,91.0,85.0,15.0,Permitted,9,0,147,https://img.pokemondb.net/sprites/sword-shield/icon/pincurchin.png,False,101.0,228.0,slow,True,False,False,True,True,34.2,pincurchin
872,Snom,Snom,,8,Common,Ice,Bug,185.0,30.0,25.0,35.0,45.0,30.0,20.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/snom.png,False,45.0,95.0,slow,False,False,False,False,True,17.0,snom
873,Frosmoth,Frosmoth,,8,Common,Ice,Bug,475.0,70.0,65.0,60.0,125.0,90.0,65.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/frosmoth.png,False,125.0,220.0,mid,False,False,False,False,True,55.0,frosmoth
874,Stonjourner,Stonjourner,,8,Common,Rock,,470.0,100.0,125.0,135.0,20.0,20.0,70.0,Permitted,3,0,185,https://img.pokemondb.net/sprites/sword-shield/icon/stonjourner.png,False,125.0,255.0,mid,True,False,False,True,True,68.0,stonjourner
875,Eiscue Noice Face,Eiscue,Noice Face,8,Common,Ice,,470.0,75.0,80.0,70.0,65.0,50.0,130.0,,,,,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-noice.png,False,80.0,195.0,elite,True,False,False,False,False,62.0,eiscue noice face
875,Eiscue Ice Face,Eiscue,Ice Face,8,Common,Ice,,470.0,75.0,80.0,110.0,65.0,90.0,50.0,,,,,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-ice.png,False,80.0,275.0,mid,True,False,False,False,False,38.0,eiscue ice face
876,Indeedee Female,Indeedee,Female,8,Common,Psychic,Normal,475.0,70.0,55.0,65.0,95.0,105.0,85.0,,387,18,14,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-female.png,False,95.0,240.0,mid,False,False,False,True,False,31.0,indeedee female
876,Indeedee Male,Indeedee,Male,8,Common,Psychic,Normal,475.0,60.0,65.0,55.0,105.0,95.0,95.0,,26,1,57,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-male.png,False,105.0,210.0,fast,False,False,False,True,False,31.0,indeedee male
877,Morpeko Hangry Mode,Morpeko,Hangry Mode,8,Common,Electric,Dark,436.0,58.0,95.0,58.0,70.0,58.0,97.0,,,,,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-hangry.png,False,95.0,174.0,fast,False,False,False,False,False,29.200000000000003,morpeko hangry mode
877,Morpeko Full Belly Mode,Morpeko,Full Belly Mode,8,Common,Electric,Dark,436.0,58.0,95.0,58.0,70.0,58.0,97.0,,,,,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-full-belly.png,False,95.0,174.0,fast,False,False,False,False,False,29.200000000000003,morpeko full belly mode
878,Cufant,Cufant,,8,Common,Steel,,330.0,72.0,80.0,49.0,40.0,49.0,40.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/cufant.png,False,80.0,170.0,slow,True,False,False,False,True,30.0,cufant
879,Copperajah Gigantamax,Copperajah,Gigantamax,8,,Steel,,,,,,,,,Gigantamax Allowed,,,,https://archives.bulbagarden.net/media/upload/3/3a/879GiMS8.png,True,,,,True,False,False,False,True,,copperajah gigantamax
879,Copperajah,Copperajah,,8,Common,Steel,,500.0,122.0,130.0,69.0,80.0,69.0,30.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/copperajah.png,False,130.0,260.0,slow,True,False,False,False,True,56.0,copperajah
880,Dracozolt,Dracozolt,,8,Common,Electric,Dragon,505.0,90.0,100.0,90.0,80.0,70.0,75.0,Permitted,8,0,145,https://img.pokemondb.net/sprites/sword-shield/icon/dracozolt.png,False,100.0,250.0,mid,False,False,False,True,True,19.0,dracozolt
881,Arctozolt,Arctozolt,,8,Common,Electric,Ice,505.0,90.0,100.0,90.0,90.0,80.0,55.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/arctozolt.png,False,100.0,260.0,mid,False,False,False,False,True,19.0,arctozolt
882,Dracovish,Dracovish,,8,Common,Water,Dragon,505.0,90.0,90.0,100.0,70.0,80.0,75.0,Permitted,32,0,87,https://img.pokemondb.net/sprites/sword-shield/icon/dracovish.png,False,90.0,270.0,mid,False,False,False,True,True,19.0,dracovish
883,Arctovish,Arctovish,,8,Common,Water,Ice,505.0,90.0,90.0,100.0,80.0,90.0,55.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/arctovish.png,False,90.0,280.0,mid,False,False,False,False,True,19.0,arctovish
884,Duraludon,Duraludon,,8,Common,Steel,Dragon,535.0,70.0,95.0,115.0,120.0,50.0,85.0,Permitted,8,0,176,https://img.pokemondb.net/sprites/sword-shield/icon/duraludon.png,False,120.0,235.0,mid,False,False,False,True,True,37.0,duraludon
884,Duraludon Gigantamax,Duraludon,Gigantamax,8,,Steel,Dragon,,,,,,,,Gigantamax Allowed,,,,https://archives.bulbagarden.net/media/upload/b/ba/884GiMS8.png,True,,,,False,False,False,False,True,,duraludon gigantamax
885,Dreepy,Dreepy,,8,Common,Dragon,Ghost,270.0,28.0,60.0,30.0,40.0,30.0,82.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/dreepy.png,False,60.0,88.0,mid,False,False,False,False,True,44.4,dreepy
886,Drakloak,Drakloak,,8,Common,Dragon,Ghost,410.0,68.0,80.0,50.0,60.0,50.0,102.0,Permitted,,,,https://img.pokemondb.net/sprites/sword-shield/icon/drakloak.png,False,80.0,168.0,fast,False,False,False,False,True,40.4,drakloak
887,Dragapult,Dragapult,,8,Common,Dragon,Ghost,600.0,88.0,120.0,75.0,100.0,75.0,142.0,Permitted,54,1,55,https://img.pokemondb.net/sprites/sword-shield/icon/dragapult.png,False,120.0,238.0,elite,False,False,False,True,True,50.400000000000006,dragapult
888,Zacian Hero of Many Battles,Zacian,Hero of Many Battles,8,Legendary,Fairy,,670.0,92.0,130.0,115.0,80.0,115.0,138.0,,,,,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-hero.png,False,130.0,322.0,elite,True,True,False,False,False,31.599999999999994,zacian hero of many battles
888,Zacian Crowned Sword,Zacian,Crowned Sword,8,Legendary,Fairy,Steel,720.0,92.0,170.0,115.0,80.0,115.0,148.0,,1088,65,1,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-crowned.png,False,170.0,322.0,elite,False,True,False,True,False,60.0,zacian crowned sword
889,Zamazenta Crowned Shield,Zamazenta,Crowned Shield,8,Legendary,Fighting,Steel,720.0,92.0,130.0,145.0,80.0,145.0,128.0,,41,0,72,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-crowned.png,False,130.0,382.0,elite,False,True,False,True,False,37.5,zamazenta crowned shield
